name,Size,Ties,Pairs,Density,WeakComp,nWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness_Centrality,Betweenness_Centrality,in_degree,out_degree,degree
org.apache.tools.ant.taskdefs.Untar,6,9,30,0.3,1,0.16666666666666666,179,29.833333333333332,21,0.7,0.0,0.0,0.0,0.0,0,5,5
org.apache.tools.ant.taskdefs.ManifestTask,8,18,56,0.32142857142857145,1,0.125,175,21.875,38,0.6785714285714286,0.0,0.0,0.0,0.0,0,7,7
org.apache.tools.zip.AsiExtraField,5,5,20,0.25,1,0.2,3,0.6,15,0.75,0.0,0.0,0.005308755760368663,2.0921869892121608e-05,4,4,8
org.apache.tools.ant.types.Substitution,4,8,12,0.6666666666666666,1,0.25,169,42.25,4,0.3333333333333333,0.0,0.0,0.001142857142857143,1.0214601061282983e-05,2,4,6
org.apache.tools.ant.filters.LineContains,5,5,20,0.25,1,0.2,168,33.6,15,0.75,0.0,0.0,0.11147231633572073,0.000819659958098115,1,4,5
org.apache.tools.ant.taskdefs.MatchingTask,24,74,552,0.13405797101449277,1,0.041666666666666664,169,7.041666666666667,478,0.8659420289855072,0.0,0.0,0.04407243460764587,0.003500511169061264,28,23,51
org.apache.tools.ant.taskdefs.Copy,14,29,182,0.15934065934065933,1,0.07142857142857142,171,12.214285714285714,153,0.8406593406593407,0.0,0.0,0.002285714285714286,9.052756113887202e-05,2,13,15
org.apache.tools.ant.types.DTDLocation,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.012720496894409938,0.0,9,0,9
org.apache.tools.ant.taskdefs.Typedef,2,1,2,0.5,1,0.5,170,85.0,1,0.5,0.0,0.0,0.0,0.0,0,1,1
org.apache.tools.ant.types.FlexInteger,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.001142857142857143,0.0,1,0,1
org.apache.tools.ant.taskdefs.Sleep,2,1,2,0.5,1,0.5,169,84.5,1,0.5,0.0,0.0,0.0,0.0,0,1,1
org.apache.tools.ant.taskdefs.cvslib.ChangeLogWriter,3,3,6,0.5,1,0.3333333333333333,1,0.3333333333333333,3,0.5,0.0,0.0,0.001142857142857143,6.538084341288002e-07,1,2,3
org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler,4,4,12,0.3333333333333333,1,0.25,173,43.25,8,0.6666666666666666,0.0,0.0,0.001142857142857143,3.269042170644001e-06,1,3,4
org.apache.tools.ant.types.Reference,3,4,6,0.6666666666666666,1,0.3333333333333333,168,56.0,2,0.3333333333333333,0.0,0.0,0.17656409211330754,0.0011048784820932582,43,2,45
org.apache.tools.ant.taskdefs.Chmod,11,31,110,0.2818181818181818,1,0.09090909090909091,175,15.909090909090908,79,0.7181818181818181,0.0,0.0,0.0,0.0,0,10,10
org.apache.tools.ant.util.StringUtils,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.12073767240186356,0.0,21,0,21
org.apache.tools.ant.taskdefs.XmlProperty,2,1,2,0.5,1,0.5,169,84.5,1,0.5,0.0,0.0,0.0,0.0,0,1,1
org.apache.tools.ant.TaskAdapter,3,5,6,0.8333333333333334,1,0.3333333333333333,168,56.0,1,0.16666666666666666,0.0,0.0,0.2070910684407617,0.00013283208020050123,4,2,6
org.apache.tools.ant.filters.PrefixLines,4,4,12,0.3333333333333333,1,0.25,168,42.0,8,0.6666666666666666,0.0,0.0,0.11147231633572073,8.216404440083945e-05,1,3,4
org.apache.tools.ant.taskdefs.compilers.Javac13,6,10,30,0.3333333333333333,1,0.16666666666666666,186,31.0,20,0.6666666666666666,0.0,0.0,0.005357142857142857,5.994800666261927e-05,2,5,7
org.apache.tools.ant.filters.HeadFilter,4,4,12,0.3333333333333333,1,0.25,168,42.0,8,0.6666666666666666,0.0,0.0,0.11147231633572073,8.216404440083945e-05,1,3,4
org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter,11,25,110,0.22727272727272727,1,0.09090909090909091,186,16.90909090909091,85,0.7727272727272727,0.0,0.0,0.010285714285714285,0.001163776147269205,9,10,19
org.apache.tools.ant.NoBannerLogger,5,8,20,0.4,1,0.2,172,34.4,12,0.6,0.0,0.0,0.0,0.0,0,4,4
org.apache.tools.mail.MailMessage,4,3,12,0.25,1,0.25,2,0.5,9,0.75,0.0,0.0,0.0037333333333333333,2.745995423340961e-05,2,3,5
org.apache.tools.ant.filters.BaseParamFilterReader,4,4,12,0.3333333333333333,1,0.25,168,42.0,8,0.6666666666666666,0.0,0.0,0.0964953964953965,0.0017502451781627982,9,3,12
org.apache.tools.ant.taskdefs.XSLTLogger,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.004571428571428572,0.0,4,0,4
org.apache.tools.ant.DefaultLogger,6,6,30,0.2,1,0.16666666666666666,171,28.5,24,0.8,0.0,0.0,0.009142857142857142,0.0002592350441320693,7,5,12
org.apache.tools.tar.TarInputStream,3,3,6,0.5,1,0.3333333333333333,3,1.0,3,0.5,0.0,0.0,0.001142857142857143,1.3076168682576005e-06,1,2,3
org.apache.tools.ant.taskdefs.condition.Condition,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.15225701709255132,0.0,17,0,17
org.apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream,3,2,6,0.3333333333333333,1,0.3333333333333333,172,57.333333333333336,4,0.6666666666666666,0.0,0.0,0.0015238095238095239,0.00021902582543314807,1,2,3
org.apache.tools.ant.taskdefs.condition.Contains,2,1,2,0.5,1,0.5,0,0.0,1,0.5,0.0,0.0,0.004666666666666667,1.3947913261414406e-06,2,1,3
org.apache.tools.ant.helper.ProjectHelperImpl,6,11,30,0.36666666666666664,1,0.16666666666666666,168,28.0,19,0.6333333333333333,0.5,0.08333333333333333,0.16437108708025044,0.006763836610158937,8,5,13
org.apache.tools.ant.taskdefs.Ear,5,8,20,0.4,1,0.2,193,38.6,12,0.6,0.0,0.0,0.0,0.0,0,4,4
org.apache.tools.ant.taskdefs.Taskdef,2,1,2,0.5,1,0.5,170,85.0,1,0.5,0.0,0.0,0.0,0.0,0,1,1
org.apache.tools.ant.filters.TabsToSpaces,4,4,12,0.3333333333333333,1,0.25,168,42.0,8,0.6666666666666666,0.0,0.0,0.11147231633572073,8.216404440083945e-05,1,3,4
org.apache.tools.ant.taskdefs.cvslib.ChangeLogParser,2,1,2,0.5,1,0.5,1,0.5,1,0.5,0.0,0.0,0.0034285714285714284,5.230467473030402e-06,3,1,4
org.apache.tools.ant.util.regexp.RegexpMatcher,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.12314681540122346,0.0,16,0,16
org.apache.tools.ant.filters.BaseFilterReader,3,5,6,0.8333333333333334,1,0.3333333333333333,168,56.0,1,0.16666666666666666,0.0,0.0,0.1358632585855418,0.0026012795965067947,5,2,7
org.apache.tools.zip.ZipOutputStream,4,5,12,0.4166666666666667,1,0.25,7,1.75,7,0.5833333333333334,0.0,0.0,0.005877551020408163,3.334423014056881e-05,5,3,8
org.apache.tools.zip.UnrecognizedExtraField,3,3,6,0.5,1,0.3333333333333333,1,0.3333333333333333,3,0.5,0.0,0.0,0.004609523809523809,0.0,3,2,5
org.apache.tools.ant.UnknownElement,6,11,30,0.36666666666666664,1,0.16666666666666666,168,28.0,19,0.6333333333333333,0.35000000000000003,0.05833333333333334,0.19803428571428572,0.00043235535304839005,4,6,10
org.apache.tools.ant.taskdefs.email.Message,2,1,2,0.5,1,0.5,169,84.5,1,0.5,0.0,0.0,0.006095238095238095,0.0006694998365478914,4,1,5
org.apache.tools.ant.taskdefs.CVSPass,3,2,6,0.3333333333333333,1,0.3333333333333333,169,56.333333333333336,4,0.6666666666666666,0.0,0.0,0.0,0.0,0,2,2
org.apache.tools.ant.ProjectComponent,2,3,2,1.5,1,0.5,168,84.0,-1,-0.5,0.0,0.0,0.25038050284173013,0.007850143360803882,34,1,35
org.apache.tools.ant.taskdefs.GZip,2,1,2,0.5,1,0.5,170,85.0,1,0.5,0.0,0.0,0.0,0.0,0,1,1
org.apache.tools.ant.taskdefs.condition.ConditionBase,18,25,306,0.08169934640522876,1,0.05555555555555555,187,10.38888888888889,281,0.9183006535947712,0.1764705882352941,0.00980392156862745,0.005714285714285714,0.001217391304347826,5,17,22
org.apache.tools.ant.filters.ReplaceTokens,5,5,20,0.25,1,0.2,168,33.6,15,0.75,0.0,0.0,0.11147231633572073,0.0008275056593076605,1,4,5
org.apache.tools.ant.util.RegexpPatternMapper,4,4,12,0.3333333333333333,1,0.25,169,42.25,8,0.6666666666666666,0.0,0.0,0.0,0.0,0,3,3
org.apache.tools.ant.taskdefs.email.EmailTask,11,22,110,0.2,1,0.09090909090909091,178,16.181818181818183,88,0.8,0.08888888888888889,0.00808080808080808,0.0034285714285714284,0.0006995750245178161,3,10,13
org.apache.tools.ant.taskdefs.email.PlainMailer,6,7,30,0.23333333333333334,1,0.16666666666666666,176,29.333333333333332,23,0.7666666666666667,0.0,0.0,0.0035714285714285713,0.0002549852893102321,2,5,7
org.apache.tools.ant.BuildException,2,1,2,0.5,1,0.5,0,0.0,1,0.5,0.0,0.0,0.24691128209882268,0.0003018187290171598,30,1,31
org.apache.tools.ant.taskdefs.rmic.WLRmic,6,10,30,0.3333333333333333,1,0.16666666666666666,182,30.333333333333332,20,0.6666666666666666,0.0,0.0,0.0031801242236024845,7.100191951450532e-05,1,5,6
org.apache.tools.bzip2.CBZip2OutputStream,4,3,12,0.25,1,0.25,2,0.5,9,0.75,0.0,0.0,0.0025714285714285713,1.1768551814318404e-05,2,3,5
org.apache.tools.ant.util.DateUtils,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.011768996960486323,0.0,5,0,5
org.apache.tools.ant.taskdefs.condition.Not,3,3,6,0.5,1,0.3333333333333333,187,62.333333333333336,3,0.5,0.5,0.16666666666666666,0.0031746031746031746,8.717445788384004e-08,1,2,3
org.apache.tools.ant.types.selectors.SelectorContainer,17,22,272,0.08088235294117647,1,0.058823529411764705,168,9.882352941176471,250,0.9191176470588235,0.0,0.0,0.13752380952380952,0.0,3,16,19
org.apache.tools.ant.taskdefs.Exit,2,1,2,0.5,1,0.5,169,84.5,1,0.5,0.0,0.0,0.0,0.0,0,1,1
org.apache.tools.ant.taskdefs.Copyfile,2,1,2,0.5,1,0.5,169,84.5,1,0.5,0.0,0.0,0.0,0.0,0,1,1
org.apache.tools.ant.Project,18,45,306,0.14705882352941177,1,0.05555555555555555,168,9.333333333333334,261,0.8529411764705882,0.4007352941176471,0.022263071895424837,0.28258317025440316,0.0608749191298751,76,18,94
org.apache.tools.ant.taskdefs.RecorderEntry,6,10,30,0.3333333333333333,1,0.16666666666666666,172,28.666666666666668,20,0.6666666666666666,0.0,0.0,0.001142857142857143,6.647052413642802e-06,1,5,6
org.apache.tools.ant.taskdefs.Javac,14,26,182,0.14285714285714285,1,0.07142857142857142,186,13.285714285714286,156,0.8571428571428571,0.14102564102564102,0.010073260073260074,0.010285714285714285,0.0010010260702747065,6,13,19
org.apache.tools.ant.taskdefs.Tar,11,16,110,0.14545454545454545,1,0.09090909090909091,184,16.727272727272727,94,0.8545454545454545,0.0,0.0,0.0,0.0,0,10,10
org.apache.tools.ant.taskdefs.XSLTLiaison,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.009142857142857144,0.0,8,0,8
org.apache.tools.ant.taskdefs.email.EmailAddress,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.006095238095238095,0.0,4,0,4
org.apache.tools.ant.util.TimeoutObserver,2,2,2,1.0,1,0.5,0,0.0,0,0.0,0.0,0.0,0.093737982227615,0.0,3,1,4
org.apache.tools.ant.taskdefs.rmic.SunRmic,7,12,42,0.2857142857142857,1,0.14285714285714285,182,26.0,30,0.7142857142857143,0.0,0.0,0.003324675324675325,5.177683817762274e-05,1,6,7
org.apache.tools.ant.types.ZipScanner,2,1,2,0.5,1,0.5,169,84.5,1,0.5,0.0,0.0,0.0035714285714285713,0.0,2,1,3
org.apache.tools.ant.types.selectors.DepthSelector,3,3,6,0.5,1,0.3333333333333333,168,56.0,3,0.5,0.0,0.0,0.13808638367954099,0.0001981127275489841,5,2,7
org.apache.tools.ant.types.PatternSet,7,16,42,0.38095238095238093,1,0.14285714285714285,168,24.0,26,0.6190476190476191,0.0,0.0,0.13721887868229332,0.0008162451583504215,9,7,16
org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory,12,12,132,0.09090909090909091,1,0.08333333333333333,186,15.5,120,0.9090909090909091,0.0,0.0,0.00694980694980695,0.00016308473045968961,2,11,13
org.apache.tools.ant.taskdefs.Java,16,39,240,0.1625,1,0.0625,175,10.9375,201,0.8375,0.0,0.0,0.025156462585034012,0.003003435200481019,17,15,32
org.apache.tools.ant.util.SourceFileScanner,5,6,20,0.3,1,0.2,169,33.8,14,0.7,0.0,0.0,0.0226890756302521,0.00021899326927113784,8,4,12
org.apache.tools.ant.types.EnumeratedAttribute,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.1439209867208544,0.0,74,0,74
org.apache.tools.ant.taskdefs.Dirname,2,1,2,0.5,1,0.5,169,84.5,1,0.5,0.0,0.0,0.0,0.0,0,1,1
org.apache.tools.zip.ExtraFieldUtils,5,9,20,0.45,1,0.2,5,1.0,11,0.55,0.0,0.0,0.005194805194805195,3.269042170644001e-05,2,4,6
org.apache.tools.ant.types.selectors.BaseSelectorContainer,19,48,342,0.14035087719298245,1,0.05263157894736842,168,8.842105263157896,294,0.8596491228070176,0.32026143790849676,0.016855865153078776,0.11397000789265983,0.0011597783278070955,4,18,22
org.apache.tools.ant.AntClassLoader,8,18,56,0.32142857142857145,1,0.125,168,21.0,38,0.6785714285714286,0.40476190476190477,0.050595238095238096,0.21073455488892495,0.023355937176041817,23,7,30
org.apache.tools.ant.taskdefs.Touch,7,14,42,0.3333333333333333,1,0.14285714285714285,169,24.142857142857142,28,0.6666666666666666,0.0,0.0,0.0,0.0,0,6,6
org.apache.tools.ant.taskdefs.Deltree,2,1,2,0.5,1,0.5,169,84.5,1,0.5,0.0,0.0,0.0,0.0,0,1,1
org.apache.tools.ant.types.selectors.SizeSelector,6,8,30,0.26666666666666666,1,0.16666666666666666,168,28.0,22,0.7333333333333333,0.0,0.0,0.13808638367954099,0.001975164051511073,5,5,10
org.apache.tools.ant.RuntimeConfigurable,3,7,6,1.1666666666666667,1,0.3333333333333333,168,56.0,-1,-0.16666666666666666,0.0,0.0,0.20016942626107048,0.006526691324729909,8,3,11
org.apache.tools.ant.taskdefs.AntStructure,5,5,20,0.25,1,0.2,169,33.8,15,0.75,0.0,0.0,0.0,0.0,0,4,4
org.apache.tools.ant.util.LoaderUtils,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.17226920282676178,0.0,2,0,2
org.apache.tools.ant.taskdefs.Exec,3,3,6,0.5,1,0.3333333333333333,170,56.666666666666664,3,0.5,0.5,0.16666666666666666,0.001142857142857143,0.00022229486760379206,1,2,3
org.apache.tools.ant.taskdefs.Unpack,2,1,2,0.5,1,0.5,169,84.5,1,0.5,0.0,0.0,0.002285714285714286,0.0004445897352075841,2,1,3
org.apache.tools.ant.types.FilterSet,4,5,12,0.4166666666666667,1,0.25,168,42.0,7,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.2012543554006969,0.010671198780515513,7,4,11
org.apache.tools.ant.types.DirSet,2,3,2,1.5,1,0.5,168,84.0,-1,-0.5,0.0,0.0,0.1574032580391207,5.7971014492753614e-05,6,2,8
org.apache.tools.ant.taskdefs.Zip,17,39,272,0.14338235294117646,1,0.058823529411764705,185,10.882352941176471,233,0.8566176470588235,0.0,0.0,0.0020571428571428568,0.00015214548302760824,1,16,17
org.apache.tools.ant.types.AntFilterReader,6,12,30,0.4,1,0.16666666666666666,168,28.0,18,0.6,0.0,0.0,0.134193814858795,0.0010716627154294214,2,5,7
org.apache.tools.ant.taskdefs.Tstamp,3,2,6,0.3333333333333333,1,0.3333333333333333,172,57.333333333333336,4,0.6666666666666666,0.0,0.0,0.001142857142857143,6.102212051868801e-06,1,2,3
org.apache.tools.tar.TarConstants,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.004081632653061225,0.0,3,0,3
org.apache.tools.zip.UnixStat,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.004598639455782313,0.0,3,0,3
org.apache.tools.ant.filters.ClassConstants,3,2,6,0.3333333333333333,1,0.3333333333333333,168,56.0,4,0.6666666666666666,0.0,0.0,0.11143886125878924,2.5601509746655213e-06,1,2,3
org.apache.tools.ant.taskdefs.ExecTask,12,25,132,0.1893939393939394,1,0.08333333333333333,171,14.25,107,0.8106060606060606,0.0,0.0,0.008126984126984127,0.0001205468970751743,6,11,17
org.apache.tools.ant.taskdefs.ManifestException,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.011768996960486323,0.0,6,0,6
org.apache.tools.ant.taskdefs.condition.Equals,2,1,2,0.5,1,0.5,0,0.0,1,0.5,0.0,0.0,0.004666666666666667,1.3947913261414406e-06,2,1,3
org.apache.tools.ant.taskdefs.WaitFor,5,4,20,0.2,1,0.2,190,38.0,16,0.8,0.0,0.0,0.0,0.0,0,4,4
org.apache.tools.mail.MailPrintStream,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.0031801242236024845,0.0,1,0,1
org.apache.tools.ant.taskdefs.XSLTProcess,15,33,210,0.15714285714285714,1,0.06666666666666667,178,11.866666666666667,177,0.8428571428571429,0.0,0.0,0.0,0.0,0,14,14
org.apache.tools.ant.taskdefs.Manifest,5,13,20,0.65,1,0.2,3,0.6,7,0.35,0.08333333333333333,0.016666666666666666,0.01575,8.717445788384003e-05,11,5,16
org.apache.tools.ant.types.selectors.DependSelector,7,10,42,0.23809523809523808,1,0.14285714285714285,168,24.0,32,0.7619047619047619,0.0,0.0,0.13783009863188037,0.0017316614517660564,5,6,11
org.apache.tools.ant.util.JAXPUtils,2,1,2,0.5,1,0.5,1,0.5,1,0.5,0.0,0.0,0.13204049812696164,3.813882532418001e-06,2,1,3
org.apache.tools.tar.TarEntry,3,3,6,0.5,1,0.3333333333333333,1,0.3333333333333333,3,0.5,0.0,0.0,0.004571428571428572,7.845701209545603e-06,5,3,8
org.apache.tools.ant.types.ZipFileSet,7,15,42,0.35714285714285715,1,0.14285714285714285,170,24.285714285714285,27,0.6428571428571429,0.0,0.0,0.004571428571428572,0.00019191870529941107,4,6,10
org.apache.tools.ant.Diagnostics,2,2,2,1.0,1,0.5,175,87.5,0,0.0,0.0,0.0,0.001142857142857143,0.0,1,1,2
org.apache.tools.ant.taskdefs.Ant,11,20,110,0.18181818181818182,1,0.09090909090909091,174,15.818181818181818,90,0.8181818181818182,0.0,0.0,0.0025714285714285713,0.0003439758817333188,2,10,12
org.apache.tools.ant.taskdefs.JikesOutputParser,3,2,6,0.3333333333333333,1,0.3333333333333333,169,56.333333333333336,4,0.6666666666666666,0.0,0.0,0.001142857142857143,4.663833496785442e-06,1,2,3
org.apache.tools.ant.taskdefs.compilers.Sj,3,4,6,0.6666666666666666,1,0.3333333333333333,186,62.0,2,0.3333333333333333,0.0,0.0,0.0052478134110787176,4.5439686171951615e-06,1,2,3
org.apache.tools.ant.taskdefs.Filter,3,3,6,0.5,1,0.3333333333333333,169,56.333333333333336,3,0.5,0.0,0.0,0.0,0.0,0,2,2
org.apache.tools.ant.taskdefs.condition.IsTrue,3,2,6,0.3333333333333333,1,0.3333333333333333,169,56.333333333333336,4,0.6666666666666666,0.0,0.0,0.00374025974025974,8.717445788384004e-08,1,2,3
org.apache.tools.ant.taskdefs.Recorder,6,7,30,0.23333333333333334,1,0.16666666666666666,175,29.166666666666668,23,0.7666666666666667,0.0,0.0,0.0,0.0,0,5,5
