org.apache.lucene.search.TestPhraseQuery,145
org.apache.lucene.search.CheckHits,146
org.apache.lucene.wordnet.SynLookup,147
org.apache.lucene.TestDemo,148
org.apache.lucene.search.TestSimilarity,149
org.apache.lucene.search.TestSimilarity.SimpleSimilarity,150
org.apache.lucene.search.TestBooleanScorer,151
org.apache.lucene.search.TestSort,152
org.apache.lucene.search.TestRemoteSearchable,153
org.apache.lucene.search.TestTermVectors,154
org.apache.lucene.search.TestFuzzyQuery,155
org.apache.lucene.search.BooleanQuery,156
org.apache.lucene.search.BooleanQuery.BooleanWeight2,157
org.apache.lucene.queryParser.TestMultiFieldQueryParser,158
org.apache.lucene.search.spell.SpellChecker,159
org.apache.lucene.search.TestDateFilter,160
org.apache.lucene.document.TestDocument,161
org.apache.lucene.search.TestPhrasePrefixQuery,162
org.apache.lucene.search.spans.TestSpansAdvanced,163
org.apache.lucene.search.TestPositionIncrement,164
org.apache.lucene.misc.TestLengthNormModifier,165
org.apache.lucene.search.TestWildcard,166
org.apache.lucene.swing.models.ListSearcher,167
org.apache.lucene.misc.ChainedFilterTest,168
org.apache.lucene.search.TestMatchAllDocsQuery,169
org.apache.lucene.wordnet.SynExpand,170
org.apache.lucene.demo.SearchFiles,171
org.apache.lucene.search.regex.TestRegexQuery,172
org.apache.lucene.search.TestNot,173
org.apache.lucene.search.spans.SpanQuery,174
org.apache.lucene.index.MultiReader,175
org.apache.lucene.index.IndexReader,176
org.apache.lucene.index.ParallelReader,177
org.apache.lucene.index.SegmentReader,178
org.apache.lucene.index.FilterIndexReader,179
org.apache.lucene.search.MockFilter,180
org.apache.lucene.search.Filter,181
org.apache.lucene.search.BooleanFilter,182
org.apache.lucene.search.MultiSearcherThread,183
org.apache.lucene.search.ParallelMultiSearcher,184
org.apache.lucene.search.TestCustomSearcherSort.CustomSearcher,185
org.apache.lucene.search.BooleanFilterTest,186
org.apache.lucene.queryParser.TestQueryParser.QPTestAnalyzer,187
org.apache.lucene.analysis.Analyzer,188
org.apache.lucene.queryParser.TestMultiAnalyzer.MultiAnalyzer,189
org.apache.lucene.queryParser.TestMultiAnalyzer.PosIncrementAnalyzer,190
org.apache.lucene.analysis.cjk.CJKAnalyzer,191
org.apache.lucene.analysis.standard.StandardAnalyzer,192
org.apache.lucene.search.highlight.SynonymAnalyzer,193
org.apache.lucene.analysis.PerFieldAnalyzerWrapper,194
org.apache.lucene.index.memory.PatternAnalyzer,195
org.apache.lucene.analysis.SimpleAnalyzer,196
org.apache.lucene.analysis.StopAnalyzer,197
org.apache.lucene.analysis.br.BrazilianAnalyzer,198
org.apache.lucene.analysis.WhitespaceAnalyzer,199
org.apache.lucene.wordnet.Syns2Index,200
org.apache.lucene.index.IndexModifier,201
org.apache.lucene.search.highlight.TokenSources,202
org.apache.lucene.search.similar.SimilarityQueries,203
org.apache.lucene.xmlparser.builders.SpanOrTermsBuilder,204
org.apache.lucene.queryParser.MultiFieldQueryParser,205
org.apache.lucene.search.similar.MoreLikeThisQuery,206
org.apache.lucene.analysis.TestStandardAnalyzer,207
org.apache.lucene.search.highlight.Highlighter,208
org.apache.lucene.queryParser.analyzing.AnalyzingQueryParser,209
org.apache.lucene.analysis.TestAnalyzers,210
org.apache.lucene.queryParser.TestQueryParser.QPTestFilter,211
org.apache.lucene.analysis.TokenFilter,212
org.apache.lucene.queryParser.TestMultiAnalyzer.TestFilter,213
org.apache.lucene.queryParser.TestMultiAnalyzer.TestPosIncrementFilter,214
org.apache.lucene.analysis.ISOLatin1AccentFilter,215
org.apache.lucene.analysis.de.GermanStemFilter,216
org.apache.lucene.analysis.StopFilter,217
org.apache.lucene.index.memory.SynonymTokenFilter,218
org.apache.lucene.analysis.br.BrazilianStemFilter,219
org.apache.lucene.analysis.ru.RussianLowerCaseFilter,220
org.apache.lucene.analysis.snowball.SnowballFilter,221
org.apache.lucene.analysis.LengthFilter,222
org.apache.lucene.analysis.fr.FrenchStemFilter,223
org.apache.lucene.analysis.LowerCaseFilter,224
org.apache.lucene.analysis.cn.ChineseFilter,225
org.apache.lucene.analysis.ru.RussianStemFilter,226
org.apache.lucene.analysis.PorterStemFilter,227
org.apache.lucene.queryParser.precedence.TestPrecedenceQueryParser.QPTestFilter,228
org.apache.lucene.analysis.el.GreekLowerCaseFilter,229
org.apache.lucene.analysis.nl.DutchStemFilter,230
org.apache.lucene.analysis.de.TestGermanStemFilter,231
org.apache.lucene.search.highlight.SynonymTokenizer,232
org.apache.lucene.analysis.TokenStream,233
org.apache.lucene.analysis.ru.TestRussianAnalyzer,234
org.apache.lucene.index.memory.PatternAnalyzerTest,235
org.apache.lucene.store.FSDirectory,236
org.apache.lucene.store.Directory,237
org.apache.lucene.store.db.DbDirectory,238
org.apache.lucene.index.CompoundFileReader,239
org.apache.lucene.store.je.JEDirectory,240
org.apache.lucene.store.RAMDirectory,241
org.apache.lucene.search.spell.TestSpellChecker,242
org.apache.lucene.store.je.JEStoreTest,243
org.apache.lucene.index.TestIndexReader,244
org.apache.lucene.index.TermInfosReader,245
org.apache.lucene.index.SegmentInfo,246
org.apache.lucene.StoreTest,247
org.apache.lucene.index.FieldsWriter,248
org.apache.lucene.index.FieldInfos,249
org.apache.lucene.index.TermVectorsReader,250
org.apache.lucene.index.TestSegmentTermDocs,251
org.apache.lucene.index.CompoundFileWriter,252
org.apache.lucene.index.SegmentMerger,253
org.apache.lucene.util.BitVector,254
org.apache.lucene.misc.IndexMergeTool,255
org.apache.lucene.index.TestIndexWriter,256
org.apache.lucene.index.SegmentReader.Norm,257
org.apache.lucene.index.TestIndexModifier,258
org.apache.lucene.index.TestIndexModifier.PowerIndex,259
org.apache.lucene.index.TermVectorsWriter,260
org.apache.lucene.search.TestCachingWrapperFilter,261
org.apache.lucene.demo.DeleteFiles,262
org.apache.lucene.index.TestDoc,263
org.apache.lucene.util.TestBitVector,264
org.apache.lucene.index.TestMultiReader,265
org.apache.lucene.misc.LengthNormModifier,266
org.apache.lucene.index.TestIndexWriterMerging,267
org.apache.lucene.index.TermInfosWriter,268
org.apache.lucene.index.TestSegmentTermEnum,269
org.apache.lucene.index.TestSegmentMerger,270
org.apache.lucene.store.db.DbStoreTest,271
org.apache.lucene.index.SegmentInfos,272
org.apache.lucene.index.FieldsReader,273
org.apache.lucene.index.IndexWriter,274
org.apache.lucene.index.MultiTermEnum,275
org.apache.lucene.index.TermEnum,276
org.apache.lucene.index.SegmentTermEnum,277
org.apache.lucene.index.TestFilterIndexReader,278
org.apache.lucene.index.TestFilterIndexReader.TestReader,279
org.apache.lucene.search.RangeQuery,280
org.apache.lucene.analysis.cjk.CJKTokenizer,281
org.apache.lucene.analysis.Tokenizer,282
org.apache.lucene.analysis.cn.ChineseTokenizer,283
org.apache.lucene.analysis.KeywordTokenizer,284
org.apache.lucene.analysis.CharTokenizer,285
org.apache.lucene.ant.TextDocumentTest,286
org.apache.lucene.ant.DocumentTestCase,287
org.apache.lucene.ant.HtmlDocumentTest,288
org.apache.lucene.store.BufferedIndexInput,289
org.apache.lucene.store.IndexInput,290
org.apache.lucene.store.MMapDirectory.MMapIndexInput,291
org.apache.lucene.store.MMapDirectory.MultiMMapIndexInput,292
org.apache.lucene.store.db.DbIndexInput,293
org.apache.lucene.store.GCJIndexInput,294
org.apache.lucene.store.je.JEIndexInput,295
org.apache.lucene.index.TermBuffer,296
org.apache.lucene.store.MMapDirectory,297
org.apache.lucene.index.SegmentTermPositions,298
org.apache.lucene.store._TestHelper,299
org.apache.lucene.index.TestIndexInput,300
org.apache.lucene.store.GCJDirectory,301
org.apache.lucene.index.TestCompoundFile,302
org.apache.lucene.store.BufferedIndexOutput,303
org.apache.lucene.store.IndexOutput,304
org.apache.lucene.store.je.JEIndexOutput,305
org.apache.lucene.store.db.DbIndexOutput,306
org.apache.lucene.index.TestFieldInfos,307
org.apache.lucene.store.FSIndexOutput,308
org.apache.lucene.store.RAMOutputStream,309
org.apache.lucene.store.Lock.With,310
org.apache.lucene.store.Lock,311
org.apache.lucene.store.FSIndexInput,312
org.apache.lucene.store.RAMInputStream,313
org.apache.lucene.index.CompoundFileReader.CSIndexInput,314
org.apache.lucene.index.MockIndexInput,315
org.apache.lucene.search.ConjunctionScorer,316
org.apache.lucene.search.Scorer,317
org.apache.lucene.search.NonMatchingScorer,318
org.apache.lucene.search.BooleanScorer,319
org.apache.lucene.search.ReqExclScorer,320
org.apache.lucene.search.ReqOptSumScorer,321
org.apache.lucene.search.spans.SpanScorer,322
org.apache.lucene.search.BooleanScorer2,323
org.apache.lucene.search.BooleanScorer2.SingleMatchScorer,324
org.apache.lucene.search.PhraseScorer,325
org.apache.lucene.search.MatchAllDocsQuery.MatchAllScorer,326
org.apache.lucene.search.SimilarityDelegator,327
org.apache.lucene.search.DefaultSimilarity,328
org.apache.lucene.search.ExactPhraseScorer,329
org.apache.lucene.search.SloppyPhraseScorer,330
org.apache.lucene.index.TestDocumentWriter,331
org.apache.lucene.misc.SweetSpotSimilarityTest,332
org.apache.lucene.search.BooleanScorer2.Coordinator,333
org.apache.lucene.index.TestFieldsReader,334
org.apache.lucene.index.TestSegmentReader,335
org.apache.lucene.search.HitCollector,336
org.apache.lucene.search.FuzzyTermEnum,337
org.apache.lucene.search.FilteredTermEnum,338
org.apache.lucene.search.WildcardTermEnum,339
org.apache.lucene.search.regex.RegexTermEnum,340
org.apache.lucene.search.WildcardQuery,341
org.apache.lucene.search.FuzzyQuery,342
org.apache.lucene.search.MultiTermQuery,343
org.apache.lucene.search.FuzzyLikeThisQuery,344
org.apache.lucene.util.StringHelper,345
org.apache.lucene.util.TestStringHelper,346
org.apache.lucene.queryParser.surround.query.SrndTruncQuery,347
org.apache.lucene.queryParser.surround.query.SrndTermQuery,348
org.apache.lucene.queryParser.surround.query.SrndPrefixQuery,349
org.apache.lucene.search.spans.SpanNotQuery,350
org.apache.lucene.search.spans.SpanOrQuery,351
org.apache.lucene.search.spans.SpanTermQuery,352
org.apache.lucene.search.spans.SpanFirstQuery,353
org.apache.lucene.search.spans.SpanNearQuery,354
org.apache.lucene.analysis.LetterTokenizer,355
org.apache.lucene.analysis.ru.RussianLetterTokenizer,356
org.apache.lucene.analysis.WhitespaceTokenizer,357
org.apache.lucene.queryParser.precedence.PrecedenceQueryParser.Operator,358
org.apache.lucene.util.Parameter,359
org.apache.lucene.search.BooleanClause.Occur,360
org.apache.lucene.document.Field.Index,361
org.apache.lucene.document.Field.Store,362
org.apache.lucene.document.Field.TermVector,363
org.apache.lucene.queryParser.QueryParser.Operator,364
org.apache.lucene.document.Field,365
org.apache.lucene.search.similar.MoreLikeThis.FreqQ,366
org.apache.lucene.util.PriorityQueue,367
org.apache.lucene.search.PhraseQueue,368
org.apache.lucene.search.spans.NearSpans.CellQueue,369
org.apache.lucene.search.FuzzyQuery.ScoreTermQueue,370
org.apache.lucene.search.spans.SpanOrQuery.SpanQueue,371
org.apache.lucene.search.highlight.FragmentQueue,372
org.apache.lucene.index.MultipleTermPositions.TermPositionsQueue,373
org.apache.lucene.index.SegmentMergeQueue,374
org.apache.lucene.search.FieldDocSortedHitQueue,375
org.apache.lucene.misc.TermInfoQueue,376
org.apache.lucene.search.FieldSortedHitQueue,377
org.apache.lucene.search.HitQueue,378
org.apache.lucene.search.spell.SuggestWordQueue,379
org.apache.lucene.search.DisjunctionSumScorer.ScorerQueue,380
org.apache.lucene.search.FuzzyLikeThisQuery.ScoreTermQueue,381
org.apache.lucene.util.TestPriorityQueue.IntegerQueue,382
org.apache.lucene.search.spans.NearSpans,383
org.apache.lucene.search.TopFieldDocCollector,384
org.apache.lucene.xmlparser.builders.SpanOrBuilder,385
org.apache.lucene.xmlparser.builders.SpanNotBuilder,386
org.apache.lucene.xmlparser.builders.SpanFirstBuilder,387
org.apache.lucene.xmlparser.builders.SpanTermBuilder,388
org.apache.lucene.xmlparser.builders.SpanNearBuilder,389
org.apache.lucene.queryParser.surround.query.BasicQueryFactory,390
org.apache.lucene.document.Document,391
org.apache.lucene.demo.FileDocument,392
org.apache.lucene.search.spans.TestSpans,393
org.apache.lucene.index.TestTermVectorsWriter,394
org.apache.lucene.search.HitDoc,395
org.apache.lucene.demo.HTMLDocument,396
org.apache.lucene.search.TestMultiThreadTermVectors,397
org.apache.lucene.ThreadSafetyTest.IndexerThread,398
org.apache.lucene.index.IndexThread,399
org.apache.lucene.ant.TextDocument,400
org.apache.lucene.search.BaseTestRangeFilter,401
org.apache.lucene.ant.HtmlDocument,402
org.apache.lucene.document.TestBinaryDocument,403
org.apache.lucene.search.Hit,404
org.apache.lucene.search.TestBooleanPrefixQuery,405
org.apache.lucene.TestSearchForDuplicates,406
org.apache.lucene.index.DocumentWriter,407
org.apache.lucene.queryParser.surround.query.SingleFieldTestDb,408
org.apache.lucene.index.DocHelper,409
org.apache.lucene.SearchTest,410
org.apache.lucene.search.TestConstantScoreRangeQuery,411
org.apache.lucene.index.store.TestRAMDirectory,412
org.apache.lucene.index.TestParallelReader,413
org.apache.lucene.demo.IndexHTML,414
org.apache.lucene.search.HitIterator,415
org.apache.lucene.xmlparser.CorePlusExtensionsParser,416
org.apache.lucene.queryParser.analyzing.TestAnalyzingQueryParser,417
org.apache.lucene.analysis.TestPerFieldAnalzyerWrapper,418
org.apache.lucene.ant.IndexTask.AnalyzerType,419
org.apache.lucene.IndexTest,420
org.apache.lucene.AnalysisTest,421
org.apache.lucene.queryParser.precedence.TestPrecedenceQueryParser,422
org.apache.lucene.analysis.KeywordAnalyzer,423
org.apache.lucene.search.spans.TestSpansAdvanced2,424
org.apache.lucene.demo.IndexFiles,425
org.apache.lucene.queryParser.TestMultiFieldQueryParser.AnalyzerReturningNull,426
org.apache.lucene.analysis.LowerCaseTokenizer,427
org.apache.lucene.queryParser.precedence.TestPrecedenceQueryParser.QPTestAnalyzer,428
org.apache.lucene.analysis.Token,429
org.apache.lucene.search.TestQueryTermVector,430
org.apache.lucene.document.DateField,431
org.apache.lucene.search.TestBooleanQuery,432
org.apache.lucene.search.PhraseQuery.PhraseWeight,433
org.apache.lucene.search.PhraseQuery,434
org.apache.lucene.search.PrefixQuery,435
org.apache.lucene.search.FuzzyLikeThisQuery.FuzzyTermQuery,436
org.apache.lucene.search.TermScorer,437
org.apache.lucene.queryParser.ParseException,438
lucli.Lucli,439
org.apache.lucene.util.English,440
org.apache.lucene.search.MultiThreadTermVectorsReader,441
org.apache.lucene.search.spell.LuceneDictionary.LuceneIterator,442
org.apache.lucene.search.BoostingQuery,443
org.apache.lucene.xmlparser.DOMUtils,444
org.apache.lucene.xmlparser.ParserException,445
org.apache.lucene.queryParser.analyzing.ASCIIAnalyzer,446
org.apache.lucene.analysis.snowball.SnowballAnalyzer,447
org.apache.lucene.analysis.cz.CzechAnalyzer,448
org.apache.lucene.analysis.fr.FrenchAnalyzer,449
org.apache.lucene.analysis.de.GermanAnalyzer,450
org.apache.lucene.analysis.nl.DutchAnalyzer,451
org.apache.lucene.analysis.el.GreekAnalyzer,452
org.apache.lucene.ant.IndexTask.HandlerConfig,453
org.apache.lucene.analysis.TestStopAnalyzer,454
org.apache.lucene.document.DateTools,455
org.apache.lucene.search.TestCustomSearcherSort.RandomGen,456
org.apache.lucene.document.TestDateTools,457
org.apache.lucene.index.Term,458
org.apache.lucene.index.TestFilterIndexReader.TestReader.TestTermEnum,459
org.apache.lucene.ant.DocumentHandlerException,460
org.apache.lucene.document.DateTools.Resolution,461
org.apache.lucene.index.TestFilterIndexReader.TestReader.TestTermPositions,462
org.apache.lucene.demo.SearchFiles.OneNormsReader,463
org.apache.lucene.index.FilterIndexReader.FilterTermEnum,464
org.apache.lucene.index.FilterIndexReader.FilterTermPositions,465
org.apache.lucene.search.BooleanClause,466
org.apache.lucene.search.FieldDoc,467
org.apache.lucene.search.ScoreDoc,468
org.apache.lucene.util.ToStringUtils,469
org.apache.lucene.search.MatchAllDocsQuery,470
org.apache.lucene.search.FilteredQuery,471
org.apache.lucene.store.je.Block,472
org.apache.lucene.store.je.File,473
org.apache.lucene.queryParser.Token,474
org.apache.lucene.queryParser.QueryParser.JJCalls,475
net.sf.snowball.ext.SpanishStemmer,476
net.sf.snowball.SnowballProgram,477
net.sf.snowball.ext.EnglishStemmer,478
net.sf.snowball.ext.FrenchStemmer,479
net.sf.snowball.ext.LovinsStemmer,480
net.sf.snowball.ext.NorwegianStemmer,481
net.sf.snowball.ext.KpStemmer,482
net.sf.snowball.ext.DanishStemmer,483
net.sf.snowball.ext.PorterStemmer,484
net.sf.snowball.ext.GermanStemmer,485
net.sf.snowball.ext.German2Stemmer,486
net.sf.snowball.ext.DutchStemmer,487
net.sf.snowball.ext.ItalianStemmer,488
net.sf.snowball.ext.RussianStemmer,489
net.sf.snowball.ext.PortugueseStemmer,490
net.sf.snowball.ext.FinnishStemmer,491
net.sf.snowball.ext.SwedishStemmer,492
net.sf.snowball.Among,493
net.sf.snowball.TestApp,494
org.apache.lucene.search.Sort,495
org.apache.lucene.search.FieldCacheImpl.Entry,496
org.apache.lucene.search.FieldCache.StringIndex,497
org.apache.lucene.store.FSIndexInput.Descriptor,498
org.apache.lucene.index.IndexFileNameFilter,499
org.apache.lucene.index.IndexReader.FieldOption,500
org.apache.lucene.search.FilterClause,501
org.apache.lucene.search.Explanation,502
org.apache.lucene.swing.models.TableSearcher.TableModelHandler,503
org.apache.lucene.swing.models.TableSearcherSimulator,504
org.apache.lucene.swing.models.BaseTableModel,505
org.apache.lucene.swing.models.TestUpdatingTable,506
org.apache.lucene.swing.models.TestSearchingTable,507
org.apache.lucene.swing.models.TestBasicTable,508
org.apache.lucene.swing.models.DataStore,509
org.apache.lucene.swing.models.ListSearcherSimulator,510
org.apache.lucene.swing.models.TestBasicList,511
org.apache.lucene.swing.models.TestSearchingList,512
org.apache.lucene.swing.models.TestUpdatingList,513
org.apache.lucene.analysis.TestISOLatin1AccentFilter,514
org.apache.lucene.search.spell.PlainTextDictionary.fileIterator,515
org.apache.lucene.index.MultipleTermPositions,516
org.apache.lucene.analysis.TestStopFilter,517
org.apache.lucene.analysis.ru.RussianAnalyzer,518
org.apache.lucene.queryParser.surround.query.SpanNearClauseFactory,519
org.apache.lucene.analysis.ru.RussianCharsets,520
org.apache.lucene.analysis.ru.TestRussianStem,521
org.apache.lucene.util.SmallFloat,522
org.apache.lucene.util.TestSmallFloat,523
org.apache.lucene.queryParser.precedence.TestPrecedenceQueryParser.QPTestParser,524
org.apache.lucene.queryParser.precedence.PrecedenceQueryParser.JJCalls,525
org.apache.lucene.queryParser.precedence.PrecedenceQueryParser.LookaheadSuccess,526
org.apache.lucene.queryParser.precedence.Token,527
org.apache.lucene.queryParser.precedence.ParseException,528
org.apache.lucene.queryParser.precedence.TokenMgrError,529
org.apache.lucene.search.BooleanQuery.TooManyClauses,530
org.apache.lucene.search.TestDisjunctionMaxQuery.TestSimilarity,531
org.apache.lucene.analysis.nl.DutchStemmer,532
org.apache.lucene.analysis.de.GermanStemmer,533
lucli.Lucli.Command,534
org.apache.lucene.index.TestTermVectorsReader,535
org.apache.lucene.index.TermInfo,536
org.apache.lucene.analysis.WordlistLoader,537
org.apache.lucene.index.TestWordlistLoader,538
org.apache.lucene.search.RangeFilter,539
org.apache.lucene.search.ConstantScoreRangeQuery,540
org.apache.lucene.search.highlight.TokenGroup,541
org.apache.lucene.search.highlight.SpanGradientFormatter,542
org.apache.lucene.search.highlight.QueryScorer,543
org.apache.lucene.search.highlight.WeightedTerm,544
org.apache.lucene.search.highlight.QueryTermExtractor,545
org.apache.lucene.search.highlight.TextFragment,546
org.apache.lucene.analysis.ru.RussianStemmer,547
org.apache.lucene.demo.html.ParserThread,548
org.apache.lucene.demo.html.Test,549
org.apache.lucene.demo.html.ParseException,550
org.apache.lucene.demo.html.TokenMgrError,551
org.apache.lucene.queryParser.surround.parser.Token,552
org.apache.lucene.queryParser.surround.parser.ParseException,553
org.apache.lucene.queryParser.surround.parser.QueryParser.JJCalls,554
org.apache.lucene.queryParser.surround.parser.TokenMgrError,555
org.apache.lucene.search.TopFieldDocs,556
org.apache.lucene.search.TopDocs,557
org.apache.lucene.search.TopDocCollector,558
org.apache.lucene.demo.html.Tags,559
org.apache.lucene.index.GCJSegmentReader,560
